player_name,club_img_url,player_position,transfer_type,transfer_fee,is_loan,minutes_played,goals,window,team_name,player_url,player_age,transfer_notes,in_squad,appearances,team_urls.x,team_urls.y
Antonis Siatounis,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Defensive Midfield,Departures,0,FALSE,0,0,Winter,AC Monza,https://www.transfermarkt.com/antonis-siatounis/profil/spieler/554397,20,NA,1,0,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Salvatore Molina,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Right Midfield,Departures,NA,FALSE,247,1,Winter,AC Monza,https://www.transfermarkt.com/salvatore-molina/profil/spieler/163582,31,?,9,6,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Andrea Carboni,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Centre-Back,Departures,NA,TRUE,310,0,Winter,AC Monza,https://www.transfermarkt.com/andrea-carboni/profil/spieler/481834,21,loan transfer,22,6,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Gabriele Ferrarini,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Right-Back,Departures,NA,TRUE,0,0,Winter,AC Monza,https://www.transfermarkt.com/gabriele-ferrarini/profil/spieler/392033,22,loan transfer,2,0,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Warren Bondo,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Central Midfield,Departures,NA,TRUE,90,0,Winter,AC Monza,https://www.transfermarkt.com/warren-bondo/profil/spieler/659516,19,loan transfer,21,5,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Matteo Scozzarella,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Defensive Midfield,Departures,NA,FALSE,NA,NA,Winter,AC Monza,https://www.transfermarkt.com/matteo-scozzarella/profil/spieler/85208,34,-,NA,NA,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Nicola Rigoni,https://tmssl.akamaized.net/images/wappen/head/84679.png?lm=1600080902,Defensive Midfield,Departures,NA,FALSE,NA,NA,Winter,AC Monza,https://www.transfermarkt.com/nicola-rigoni/profil/spieler/61757,32,-,NA,NA,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022,https://www.transfermarkt.com/ac-monza/startseite/verein/2919/saison_id/2022
Dodô,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Arrivals,14500000,FALSE,1721,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/dodo/profil/spieler/401529,23,NA,30,26,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Rolando Mandragora,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Defensive Midfield,Arrivals,8200000,FALSE,1593,2,Summer,ACF Fiorentina,https://www.transfermarkt.com/rolando-mandragora/profil/spieler/308279,25,NA,29,26,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Antonin Barak,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Attacking Midfield,Arrivals,1460000,TRUE,1603,5,Summer,ACF Fiorentina,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261,27,NA,28,26,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Pierluigi Gollini,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Arrivals,NA,TRUE,810,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/pierluigi-gollini/profil/spieler/244192,27,Loan fee:€490k,22,9,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Luka Jovic,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Forward,Arrivals,0,FALSE,1678,10,Summer,ACF Fiorentina,https://www.transfermarkt.com/luka-jovi%C4%87/profil/spieler/257462,24,NA,33,32,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Alessandro Bianco,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Central Midfield,Arrivals,NA,FALSE,182,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/alessandro-bianco/profil/spieler/602124,19,-,32,6,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Federico Chiesa,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left Winger,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,24,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Christian Kouamé,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Forward,Arrivals,NA,TRUE,1930,3,Summer,ACF Fiorentina,https://www.transfermarkt.com/christian-kouame/profil/spieler/337725,24,"End of loan Jun 30, 2022",34,29,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Szymon Zurkowski,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Central Midfield,Arrivals,NA,TRUE,77,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/szymon-zurkowski/profil/spieler/387234,24,"End of loan Jun 30, 2022",15,4,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Erick Pulgar,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Defensive Midfield,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616,28,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Jacob Rasmussen,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/jacob-rasmussen/profil/spieler/283233,25,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Luca Ranieri,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left-Back,Arrivals,NA,TRUE,446,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/luca-ranieri/profil/spieler/346561,23,"End of loan Jun 30, 2022",31,5,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Marco Benassi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Central Midfield,Arrivals,NA,TRUE,93,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/marco-benassi/profil/spieler/201040,27,"End of loan Jun 30, 2022",6,3,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Christian Dalle Mura,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/christian-dalle-mura/profil/spieler/487829,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Gabriele Ferrarini,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/gabriele-ferrarini/profil/spieler/392033,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Gabriele Gori,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/gabriele-gori/profil/spieler/315859,23,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Alessandro Lovisa,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Central Midfield,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/alessandro-lovisa/profil/spieler/565041,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Edoardo Pierozzi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/edoardo-pierozzi/profil/spieler/534083,20,"End of loan Jul 28, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Michele Cerofolini,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Arrivals,NA,TRUE,0,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/michele-cerofolini/profil/spieler/370701,23,"End of loan Jun 30, 2022",28,0,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Simone Ghidotti,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/simone-ghidotti/profil/spieler/357983,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Samuele Spalluto,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/samuele-spalluto/profil/spieler/499830,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Christian Koffi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left Winger,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/christian-koffi/profil/spieler/460658,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Tòfol Montiel,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right Winger,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/tofol-montiel/profil/spieler/573979,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Niccolò Pierozzi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/niccolo-pierozzi/profil/spieler/534084,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Eduard Dutu,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/eduard-dutu/profil/spieler/459707,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Andrea Poggesi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/andrea-poggesi/profil/spieler/610392,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Andrea Milani,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left Winger,Arrivals,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/andrea-milani/profil/spieler/610395,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Federico Chiesa,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left Winger,Departures,42500000,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,24,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Erick Pulgar,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Defensive Midfield,Departures,2800000,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616,28,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Bartlomiej Dragowski,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Departures,1950000,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,24,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Daniele Ghilardi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Departures,NA,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/daniele-ghilardi/profil/spieler/701819,19,€500k,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Matija Nastasic,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Departures,0,FALSE,90,0,Summer,ACF Fiorentina,https://www.transfermarkt.com/matija-nastasi%C4%87/profil/spieler/143559,29,NA,6,1,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
José Callejón,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right Winger,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/jose-callejon/profil/spieler/61253,35,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Alessandro Lovisa,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Central Midfield,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/alessandro-lovisa/profil/spieler/565041,20,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Simone Ghidotti,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/simone-ghidotti/profil/spieler/357983,22,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Christian Koffi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Left Winger,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/christian-koffi/profil/spieler/460658,21,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Tòfol Montiel,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right Winger,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/tofol-montiel/profil/spieler/573979,22,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Federico Brancolini,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Goalkeeper,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/federico-brancolini/profil/spieler/451154,20,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Andrea Poggesi,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Right-Back,Departures,0,FALSE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/andrea-poggesi/profil/spieler/610392,20,NA,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Jacob Rasmussen,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Departures,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/jacob-rasmussen/profil/spieler/283233,25,loan transfer,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
Christian Dalle Mura,https://tmssl.akamaized.net/images/wappen/head/430.png?lm=1656660160,Centre-Back,Departures,NA,TRUE,NA,NA,Summer,ACF Fiorentina,https://www.transfermarkt.com/christian-dalle-mura/profil/spieler/487829,20,loan transfer,NA,NA,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2022
